순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
13,국내도서,트렌드 코리아 2021,252081262 ,9788959896837 ,13320,김난도 외 지음,미래의창,20201012,"18,000","16,200",900점,18863,경제경영
14,국내도서,주식투자 무작정 따라하기,309337377 ,9791140702343 ,13320,윤재수 지음,길벗,20230130,"23,000","20,700","1,150점",16321,경제경영
15,국내도서,페스트,11267326 ,9788937462672 ,4800,"알베르 카뮈 지음, 김화영 옮김",민음사,20110325,"14,000","12,600",700점,31284,소설/시/희곡
16,국내도서,이토록 공부가 재미있어지는 순간 (10만 부 기념 스페셜 에디션),247427156 ,9791130604626 ,13370,박성혁 지음,다산북스,20200727,"15,000","13,500",750점,16882,청소년
17,국내도서,작은 아씨들 (영화 공식 원작 소설·오리지널 커버),228995066 ,9788925568584 ,3840,"루이자 메이 올콧 지음, 강미경 옮김",알에이치코리아(RHK),20200212,"18,000","16,200",900점,13310,소설/시/희곡
18,국내도서,공정하다는 착각,254700620 ,9791164136452 ,3300,"마이클 샌델 지음, 함규진 옮김",와이즈베리,20201201,"18,000","16,200",900점,55764,사회과학
19,국내도서,흔한남매 4,235689687 ,9791164134847 ,77810,"흔한남매 원작, 백난도 글, 유난희 그림, 샌드박스 네트워크 감수",미래엔아이세움,20200326,"12,000","10,800",600점,16668,어린이
20,국내도서,흔한남매 3,223274669 ,9791164134267 ,77810,"흔한남매 원작, 백난도 글, 유난희 그림, 샌드박스 네트워크 감수",미래엔아이세움,20200109,"12,000","10,800",600점,19625,어린이
21,국내도서,설민석의 한국사 대모험 13,311963777 ,9791191496857 ,74910,"설민석.스토리박스 지음, 정현희 그림, 태건 역사 연구소 감수",단꿈아이,20230125,"13,000","11,700",650점,11545,어린이
22,국내도서,일인칭 단수,256383383 ,9788954675987 ,3830,"무라카미 하루키 지음, 홍은주 옮김",문학동네,20201126,"14,500","13,050",720점,15272,소설/시/희곡
23,국내도서,하버드 상위 1퍼센트의 비밀 (리커버 에디션),229520957 ,9788947544085 ,3320,정주영 지음,한국경제신문,20181017,"16,000","14,400",800점,12864,자기계발
24,국내도서,아몬드 (반양장),106366621 ,9788936456788 ,43810,손원평 지음,창비,20170331,"13,000","11,700",650점,37999,청소년
25,국내도서,재무제표 모르면 주식투자 절대로 하지마라,226929067 ,9791190242271 ,13320,사경인 지음,베가북스,20200110,"19,800","17,820",990점,17609,경제경영
26,국내도서,양준일 MAYBE,230957285 ,9791196601911 ,2680,양준일.아이스크림 지음,모비딕북스,20200214,"18,000","16,200",900점,10260,에세이
27,국내도서,아몬드 (양장),105651245 ,9788936434267 ,3810,손원평 지음,창비,20170331,"14,000","12,600",700점,32398,소설/시/희곡
28,국내도서,오래 준비해온 대답,238162190 ,9791197021602 ,3810,김영하 지음,복복서가,20200429,"17,500","15,750",870점,13649,에세이
29,국내도서,사피엔스 (무선본),56868780 ,9788934972464 ,3900,"유발 하라리 지음, 조현욱 옮김, 이태수 감수",김영사,20151123,"22,000","19,800","1,100점",78870,인문학
30,국내도서,한번도 경험해보지 못한 나라,249745015 ,9791190413152 ,3300,강양구 외 지음,천년의상상,20200825,"17,800","16,020",890점,10109,사회과학
31,국내도서,설민석의 한국사 대모험 14,311963846 ,9791191496864 ,74910,"설민석.스토리박스 지음, 정현희 그림, 태건 역사 연구소 감수",단꿈아이,20230125,"13,000","11,700",650점,10967,어린이
32,국내도서,지리의 힘,88640864 ,9788993178692 ,3300,"팀 마샬 지음, 김미선 옮김",사이,20160810,"20,000","18,000","1,000점",36187,사회과학
33,국내도서,어린 왕자 (리커버 특별판),236155192 ,9788932920184 ,3860,"앙투안 드 생텍쥐페리 지음, 황현산 옮김",열린책들,20200324,"10,800","9,720",540점,9772,소설/시/희곡
34,국내도서,흔한남매 5,243077303 ,9791164135592 ,77810,"흔한남매 원작, 유난희 그림, 백난도 글, 흔한컴퍼니 감수",미래엔아이세움,20200629,"12,000","10,800",600점,16011,어린이
35,국내도서,당신이 옳다,169387318 ,9788965746669 ,3180,정혜신 지음,해냄,20181010,"17,500","15,750",870점,46291,인문학
36,국내도서,지적 대화를 위한 넓고 얕은 지식 1,228727924 ,9791190313186 ,3100,채사장 지음,웨일북,20200201,"19,000","17,100",950점,66884,인문학
37,국내도서,심판,249197029 ,9788932920405 ,3860,"베르나르 베르베르 지음, 전미연 옮김",열린책들,20200830,"14,800","13,320",740점,16255,소설/시/희곡
38,국내도서,해커스 토익 RC Reading(리딩) 기본서,306403048 ,9788965424765 ,13740,David Cho 지음,해커스어학연구소(Hackers),20240819,"18,800","16,920",940점,62249,외국어
39,국내도서,방구석 미술관,238280325 ,9788968331862 ,3600,조원재 지음,블랙피쉬,20180803,"16,800","15,120",840점,36619,예술/대중문화
40,국내도서,아내를 모자로 착각한 남자,89822465 ,9791159920257 ,3400,"올리버 색스 지음, 조석현 옮김, 이정호 그림",알마,20160818,"21,000","18,900","1,050점",26186,인문학
41,국내도서,팩트풀니스 (50만 부 뉴에디션),345384332 ,9788934933878 ,3300,"한스 로슬링.올라 로슬링.안나 로슬링 뢴룬드 지음, 이창신 옮김",김영사,20240901,"23,800","21,420","1,190점",9618,인문학
42,국내도서,보통의 언어들 (개정증보판 포레스트 에디션),324944449 ,9791168127616 ,3810,김이나 지음,위즈덤하우스,20230920,"17,000","15,300",850점,4677,에세이
43,국내도서,녹나무의 파수꾼 (양장),234568616 ,9791165075064 ,3830,"히가시노 게이고 지음, 양윤옥 옮김",㈜소미미디어,20200317,"17,800","16,020",890점,14371,소설/시/희곡
44,국내도서,부의 대이동,246075391 ,9791196831080 ,3320,오건영 지음,페이지2(page2),20200723,"17,000","15,300",850점,13667,경제경영
45,국내도서,죽은 자의 집 청소,241318575 ,9788934992493 ,3810,김완 지음,김영사,20200530,"13,800","12,420",690점,13429,에세이
46,국내도서,만복이네 떡집,7165205 ,9788949161341 ,74800,"김리리 지음, 이승현 그림",비룡소,20100528,"13,000","11,700",650점,48186,어린이
47,국내도서,총 균 쇠,316294397 ,9788934942467 ,3900,"제레드 다이아몬드 지음, 강주헌 옮김",김영사,20230510,"29,800","26,820","1,490점",51817,인문학
48,국내도서,살고 싶다는 농담,248398556 ,9788901244600 ,3810,허지웅 지음,웅진지식하우스,20200812,"16,000","14,400",800점,10520,에세이
49,국내도서,완전학습 바이블,248923913 ,9791130631134 ,3370,임작가 지음,다산에듀,20200818,"17,000","15,300",850점,9499,좋은부모
50,국내도서,추리 천재 엉덩이 탐정 9,227129549 ,9791164134090 ,74830,"트롤 글.그림, 김정화 옮김",미래엔아이세움,20200115,"12,000","10,800",600점,9475,어린이
51,국내도서,해커스 토익 실전 1000제 1 RC Reading(리딩) 문제집,306666773 ,9788965425052 ,13740,해커스어학연구소 지음,해커스어학연구소(Hackers),20240812,"11,900","10,710",590점,22234,외국어
52,국내도서,설민석의 한국사 대모험 15,310624290 ,9791191496871 ,74910,"설민석.스토리박스 지음, 정현희 그림, 태건 역사 연구소 감수",단꿈아이,20230125,"13,000","11,700",650점,10616,어린이
53,국내도서,장군이네 떡집,238609281 ,9788949162041 ,74800,"김리리 지음, 이승현 그림",비룡소,20200429,"13,000","11,700",650점,20701,어린이
54,국내도서,1cm 다이빙,228695400 ,9791190299060 ,3810,태수.문정 지음,FIKA(피카),20200121,"13,500","12,150",670점,10480,에세이
55,국내도서,매우 예민한 사람들을 위한 책,246390870 ,9788967358020 ,3180,전홍진 지음,글항아리,20200723,"18,000","16,200",170점,15270,인문학
56,국내도서,나의 하루는 4시 30분에 시작된다,253064969 ,9791158511906 ,3190,김유진 지음,토네이도,20201020,"15,000","13,500",750점,11692,자기계발
57,국내도서,"소년이 온다 (특별한정판, 양장)",239400216 ,9788936434410 ,3810,한강 지음,창비,20200427,"13,000","11,700",650점,891707,소설/시/희곡
58,국내도서,부의 추월차선 (10주년 스페셜 에디션),287238196 ,9791187444725 ,13320,"엠제이 드마코 지음, 신소영 옮김",토트,20220204,"17,500","15,750",870점,37336,경제경영
59,국내도서,흔한남매 6,253019525 ,9791164136261 ,77810,"흔한남매 원작, 유난희 그림, 백난도 글, 흔한컴퍼니 감수",미래엔아이세움,20201015,"12,000","10,800",600점,14536,어린이
60,국내도서,"1일 1페이지, 세상에서 가장 짧은 교양 수업 365",214116947 ,9791190305679 ,3030,"데이비드 키더.노아 D. 오펜하임 지음, 허성심 옮김",위즈덤하우스,20191030,"16,000","14,400",800점,18781,인문학
61,국내도서,에이트,212657645 ,9791188388905 ,3320,이지성 지음,차이정원,20191021,"19,000","17,100",950점,18581,자기계발
62,국내도서,해커스 토익 LC Listening(리스닝) 기본서,306405534 ,9788965424772 ,13740,David Cho 지음,해커스어학연구소(Hackers),20240819,"18,800","16,920",940점,48475,외국어
63,국내도서,여행의 이유 (개정증보판),337633173 ,9791191114591 ,3810,김영하 지음,복복서가,20240417,"16,800","15,120",840점,19260,에세이
64,국내도서,소원 떡집,238612493 ,9788949162058 ,74800,"김리리 지음, 이승현 그림",비룡소,20200429,"13,000","11,700",650점,18399,어린이
65,국내도서,김락희의 인체 드로잉,216758803 ,9788931588507 ,13600,"김락희 지음, 윤관현 감수",성안당,20191127,"35,000","31,500","1,750점",33527,예술/대중문화
66,국내도서,타인의 해석,234661516 ,9788934985747 ,3190,"말콤 글래드웰 지음, 유강은 옮김, 김경일 감수",김영사,20200320,"18,500","16,650",920점,9186,경제경영
67,국내도서,이기적 유전자,170482558 ,9788932473901 ,3470,"리처드 도킨스 지음, 홍영남.이상임 옮김",을유문화사,20181020,"20,000","18,000","1,000점",110716,과학
68,국내도서,공부란 무엇인가,247906015 ,9791190030632 ,3100,김영민 지음,어크로스,20200826,"16,000","14,400",800점,10452,인문학
69,국내도서,해커스 토익 실전 1000제 1 LC Listening 문제집 (리스닝),151502299 ,9788965422617 ,13740,해커스어학연구소 지음,해커스어학연구소(Hackers),20181126,"11,900","10,710",590점,24478,외국어
70,국내도서,내일의 부 1 : 알파편,227793196 ,9791187993681 ,3320,김장섭 지음,트러스트북스,20200116,"16,000","14,400",800점,7493,경제경영
71,국내도서,데일 카네기 인간관계론 (50만부 돌파 초판 무삭제 완역본),209457983 ,9791187142560 ,3320,"데일 카네기 지음, 임상훈 옮김",현대지성,20191007,"11,500","10,350",570점,77961,자기계발
72,국내도서,꽝 없는 뽑기 기계,234200510 ,9788949162027 ,74800,"곽유진 지음, 차상미 그림",비룡소,20200301,"13,000","11,700",650점,11996,어린이
73,국내도서,고양이 해결사 깜냥 1,236518019 ,9788936447694 ,74810,"홍민정 지음, 김재희 그림",창비,20200327,"12,000","10,800",600점,27722,어린이
74,국내도서,해커스 토익 스타트 RC Reading (리딩) 입문서,222363085 ,9788965423379 ,13740,David Cho 지음,해커스어학연구소(Hackers),20250407,"14,900","13,410",740점,42398,외국어
75,국내도서,이상한 과자 가게 전천당 1,196104762 ,9791164060481 ,74830,"히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김",길벗스쿨,20190705,"12,000","10,800",600점,16356,어린이
76,국내도서,"스토너 (초판본, 양장)",243703168 ,9788925538297 ,3840,"존 윌리엄스 지음, 김승욱 옮김",알에이치코리아(RHK),20200624,"18,000","16,200",900점,43926,소설/시/희곡
77,국내도서,세계사를 한눈에 꿰뚫는 대단한 지리,232269703 ,9788949189543 ,73900,"팀 마샬 지음, 그레이스 이스턴 외 그림, 서남희 옮김",비룡소,20200225,"18,000","16,200",900점,9919,어린이
78,국내도서,언컨택트 Uncontact,237756076 ,9791197016806 ,3320,김용섭 지음,퍼블리온,20200416,"18,000","16,200",900점,6578,경제경영
79,국내도서,공부머리 독서법,141315812 ,9791196316808 ,3370,최승필 지음,책구루,20180503,"16,500","14,850",820점,45917,좋은부모
80,국내도서,ETS 토익 정기시험 기출문제집 1000 Vol.1 Reading,175769967 ,9788917230567 ,14740,ETS 엮음,(주)YBM(와이비엠),20181217,"17,800","16,020",890점,32993,외국어
81,국내도서,어른의 어휘력 (양장),315186750 ,9791190710589 ,3800,유선경 지음,앤의서재,20230501,"18,800","16,920",940점,11398,인문학
82,국내도서,지적 대화를 위한 넓고 얕은 지식 2,228728501 ,9791190313193 ,3100,채사장 지음,웨일북,20200201,"19,000","17,100",950점,39519,인문학
83,국내도서,전설로 떠나는 월가의 영웅,276636094 ,9788957825945 ,13320,"피터 린치.존 로스차일드 지음, 이건 옮김, 홍진채 감수",국일증권경제연구소,20210730,"26,000","23,400","1,300점",31763,경제경영
84,국내도서,연년세세,247906081 ,9788936434441 ,3810,황정은 지음,창비,20200918,"16,000","14,400",800점,9343,소설/시/희곡
85,국내도서,정의란 무엇인가,48988418 ,9788937834790 ,3300,"마이클 샌델 지음, 김명철 옮김, 김선욱 감수",와이즈베리,20141120,"18,000","16,200",900점,60938,인문학
86,국내도서,룬샷,238247221 ,9788965963790 ,3320,"사피 바칼 지음, 이지연 옮김",흐름출판,20200427,"18,000","16,200",900점,9022,경제경영
87,국내도서,명랑한 은둔자,250725581 ,9791189932671 ,3840,"캐럴라인 냅 지음, 김명남 옮김",바다출판사,20200904,"16,000","14,400",800점,19357,에세이
88,국내도서,피프티 피플 (리마스터판),277214767 ,9788936434540 ,3810,정세랑 지음,창비,20210813,"14,000","12,600",700점,13985,소설/시/희곡
89,국내도서,더 위험한 과학책,228672219 ,9788952751546 ,3400,"랜들 먼로 지음, 이강환 옮김",시공사,20200120,"22,000","19,800","1,100점",11812,과학
90,국내도서,존리의 금융문맹 탈출,252440122 ,9791190242516 ,3320,존 리 지음,베가북스,20201012,"16,000","14,400",800점,10713,경제경영
91,국내도서,아주 작은 습관의 힘,182285146 ,9791162540640 ,3190,"제임스 클리어 지음, 이한이 옮김",비즈니스북스,20190226,"16,000","14,400",800점,65450,자기계발
92,국내도서,목소리를 드릴게요,222461169 ,9791165300005 ,3810,정세랑 지음,아작,20200106,"14,800","13,320",740점,10536,소설/시/희곡
93,국내도서,데미안,260084 ,9788937460449 ,4850,"헤르만 헤세 지음, 전영애 옮김",민음사,20001220,"8,000","7,200",400점,101528,소설/시/희곡
94,국내도서,내일의 부 2 : 오메가편,227801717 ,9791187993698 ,3320,김장섭 지음,트러스트북스,20200129,"16,000","14,400",800점,6190,경제경영
95,국내도서,배움의 발견,222712341 ,9788932919553 ,3840,"타라 웨스트오버 지음, 김희정 옮김",열린책들,20200105,"22,000","19,800","1,100점",9165,에세이
96,국내도서,알사탕,336511319 ,9791198610614 ,77810,백희나 지음,Storybowl(스토리보울),20240321,"15,000","13,500",750점,19200,유아
97,국내도서,1페이지 한국사 365,275947639 ,9791197438769 ,4900,심용환 지음,빅피시,20210728,"16,500","14,850",820점,1480,역사
98,국내도서,김지은입니다,234361769 ,9791189623036 ,3300,김지은 지음,봄알람,20200305,"17,000","15,300",850점,6731,사회과학
99,국내도서,일곱 해의 마지막,242925601 ,9788954672771 ,3810,김연수 지음,문학동네,20200701,"15,000","13,500",750점,7455,소설/시/희곡
100,국내도서,설민석의 세계사 대모험 4,226928892 ,9791196893118 ,77900,"설민석.잼 스토리 지음, 박성일 그림",단꿈아이,20200113,"12,000","10,800",600점,6243,어린이
101,국내도서,스스로 행복하라,271423310 ,9788946421813 ,3810,법정 지음,샘터사,20210519,"18,000","16,200",900점,6682,에세이
102,국내도서,부의 인문학 (20만부 기념 개정증보판),289672648 ,9791196851200 ,3320,우석(브라운스톤) 지음,오픈마인드,20220321,"17,000","15,300",850점,15985,경제경영
103,국내도서,영단기 토익 실전 1000제 1 RC 문제집 + 해설집,195250951 ,9791163713975 ,13740,영단기 연구소 엮음,커넥츠영단기,20190626,"11,000","9,900",550점,11328,외국어
104,국내도서,선량한 차별주의자,198747646 ,9788936477196 ,3300,김지혜 지음,창비,20190717,"17,000","15,300",850점,35074,사회과학
105,국내도서,일의 기쁨과 슬픔,212921347 ,9788936438036 ,3810,장류진 지음,창비,20191025,"14,000","12,600",700점,16460,소설/시/희곡
106,국내도서,해커스 토익 스타트 LC Listening (리스닝) 입문서,222371972 ,9788965423386 ,13740,David Cho 지음,해커스어학연구소(Hackers),20240902,"14,900","13,410",740점,33999,외국어
107,국내도서,이상한 과자 가게 전천당 5,234501537 ,9791164062065 ,74830,"히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김",길벗스쿨,20200320,"12,000","10,800",600점,8520,어린이
108,국내도서,푸른 사자 와니니,62323112 ,9788936442804 ,73810,"이현 지음, 오윤화 그림",창비,20150625,"12,000","10,800",600점,52003,어린이
109,국내도서,ETS 토익 정기시험 기출문제집 1000 Vol.1 Listening,175766460 ,9788917230550 ,14740,ETS 엮음,(주)YBM(와이비엠),20181217,"17,800","16,020",890점,28848,외국어
110,국내도서,사서함 110호의 우편물,79476997 ,9788952782076 ,4810,이도우 지음,시공사,20160318,"13,000","11,700",650점,14945,소설/시/희곡
111,국내도서,보건교사 안은영,71643531 ,9788937473098 ,4810,정세랑 지음,민음사,20151207,"13,000","11,700",650점,10559,소설/시/희곡
112,국내도서,117층 나무 집,222102869 ,9788952744586 ,74840,"앤디 그리피스 지음, 테리 덴톤 그림",시공주니어,20200110,"14,000","12,600",700점,8871,어린이
113,국내도서,나는 나로 살기로 했다,287779710 ,9791197377150 ,3810,김수현 지음,클레이하우스,20220204,"16,000","14,400",800점,1898,에세이
114,국내도서,설민석의 삼국지 1,196255011 ,9788933870792 ,4000,설민석 지음,세계사,20190717,"23,000","20,700","1,150점",17799,역사
115,국내도서,설민석의 삼국지 2,198381539 ,9788933870839 ,4000,설민석 지음,세계사,20190820,"23,000","20,700","1,150점",15382,역사
116,국내도서,체리새우 : 비밀글입니다,179700075 ,9788954654753 ,3810,황영미 지음,문학동네,20190128,"11,500","10,350",570점,51005,청소년
117,국내도서,내가 원하는 것을 나도 모를 때,354981569 ,9791193937150 ,3190,전승환 지음,북로망스,20250115,"22,000","19,800","1,100점",20979,인문학
118,국내도서,이상한 과자 가게 전천당 6,234501741 ,9791164062072 ,74830,"히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김",길벗스쿨,20200320,"12,000","10,800",600점,8057,어린이
119,국내도서,공간이 만든 공간,237766385 ,9788932474274 ,3540,유현준 지음,을유문화사,20200430,"16,500","14,850",820점,12121,인문학
120,국내도서,강남 사장님,246808890 ,9788949121925 ,74800,"이지음 지음, 국민지 그림",비룡소,20200717,"14,000","12,600",700점,12051,어린이
121,국내도서,멋진 신세계,60836103 ,9788973814725 ,3840,"올더스 헉슬리 지음, 안정효 옮김",(주)태일소담출판사,20150612,"13,800","12,420",690점,38840,소설/시/희곡
122,국내도서,흔한남매 안 흔한 일기 1,233312327 ,9791164134649 ,74810,"흔한남매 지음, 조병주 그림, 강효미 글, 샌드박스 네트워크 감수",미래엔아이세움,20200227,"14,000","12,600",700점,6044,어린이
123,국내도서,방구석 미술관 2 : 한국,255669158 ,9788968332845 ,3600,조원재 지음,블랙피쉬,20201118,"18,500","16,650",920점,19004,예술/대중문화
124,국내도서,너와 함께라면 인생도 여행이다,221601434 ,9791170400097 ,3810,나태주 지음,열림원,20191212,"15,000","13,500",750점,17061,소설/시/희곡
125,국내도서,영단기 토익 실전 1000제 1 LC 문제집 + 해설집,195253196 ,9791163713982 ,13740,영단기 연구소 엮음,커넥츠영단기,20190626,"11,000","9,900",550점,10231,외국어
126,국내도서,기생충 각본집 & 스토리보드북 세트 - 전2권,211438416 ,9791196076061 ,4680,봉준호 지음,플레인,20191021,"37,000","33,300","1,850점",10677,예술/대중문화
127,국내도서,아직 멀었다는 말,230965334 ,9788954670630 ,3810,권여선 지음,문학동네,20200214,"15,000","13,500",750점,6075,소설/시/희곡
128,국내도서,코로나 이후의 세계,240345812 ,9791158740757 ,3320,"제이슨 솅커 지음, 박성현 옮김",미디어숲,20200530,"14,800","13,320",740점,6028,경제경영
129,국내도서,이상한 과자 가게 전천당 2,196127416 ,9791164060498 ,74830,"히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김",길벗스쿨,20190705,"12,000","10,800",600점,12583,어린이
130,국내도서,이수정 이다혜의 범죄 영화 프로파일,237308581 ,9788937491306 ,3330,이수정 외 지음,민음사,20200331,"18,000","16,200",900점,5813,사회과학
131,국내도서,부자 아빠 가난한 아빠 1 (20주년 특별 기념판),134925661 ,9791158883591 ,3320,"로버트 기요사키 지음, 안진환 옮김",민음인,20180222,"17,000","15,300",850점,65730,경제경영
132,국내도서,"파타고니아, 파도가 칠 때는 서핑을",238279310 ,9788998075712 ,3320,"이본 쉬나드 지음, 이영래 옮김",라이팅하우스,20200430,"19,800","17,820",990점,10354,경제경영
133,국내도서,설민석의 세계사 대모험 5,237042039 ,9791196893132 ,77900,"설민석.잼 스토리 지음, 박성일 그림, 김경현 감수",단꿈아이,20200415,"12,000","10,800",600점,5617,어린이
134,국내도서,우리의 불행은 당연하지 않습니다,234575832 ,9788965749899 ,3330,김누리 지음,해냄,20200306,"17,800","16,020",890점,13457,사회과학
135,국내도서,하루 3줄 초등 글쓰기의 기적,228780071 ,9791188700592 ,13590,윤희솔 지음,청림Life,20200205,"14,500","13,050",720점,5347,좋은부모
136,국내도서,코로나 사피엔스,241472323 ,9791189995898 ,3300,최재천 외 지음,인플루엔셜(주),20200610,"15,000","13,500",750점,7192,인문학
137,국내도서,기분이 태도가 되지 않게,243688983 ,9788901243658 ,3180,"레몬심리 지음, 박영란 옮김",갤리온,20200630,"17,000","15,300",850점,14469,자기계발
138,국내도서,원피스 95,321124434 ,9791168945418 ,,오다 에이치로 저자,대원씨아이(만화),20200319,"5,500","4,950",270점,1932,만화
139,국내도서,트라우마 사전,238236660 ,9791155812662 ,"03600
","안젤라 애커만.베카 푸글리시 지음, 임상훈 옮김",윌북,20200420,"22,000","19,800","1,100점",11654,인문학
140,국내도서,이게 정말 마음일까?,235359221 ,9788934999263 ,77830,"요시타케 신스케 지음, 양지연 옮김",주니어김영사,20200224,"13,000","11,700",650점,8255,어린이
141,국내도서,설민석의 세계사 대모험 6,247418793 ,9791196893170 ,77900,"설민석.잼 스토리 지음, 박성일 그림, 이창신 감수",단꿈아이,20200815,"12,000","10,800",600점,5640,어린이
142,국내도서,마법천자문 47,229472453 ,9788950984748 ,77720,"김현수 지음, 홍거북 그림, 김창환 감수",아울북,20200129,"15,800","14,220",790점,5231,어린이
143,국내도서,진짜 진짜 얼굴을 찾아서,248663776 ,9791190908740 ,4810,"조용 지음, 잠산 그림",위즈덤하우스,20200831,"12,000","10,800",600점,7827,소설/시/희곡
144,국내도서,우리가 인생이라 부르는 것들 (리커버 특별판),317711107 ,9791168340992 ,3810,정재찬 지음,인플루엔셜(주),20230605,"17,500","15,750",870점,2230,인문학
145,국내도서,페인트 (반양장),189589576 ,9788936456894 ,43810,이희영 지음,창비,20190419,"13,000","11,700",650점,37062,청소년
146,국내도서,이상한 과자 가게 전천당 7,243943250 ,9791164062270 ,74830,"히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김",길벗스쿨,20200713,"12,000","10,800",600점,6899,어린이
147,국내도서,부지런한 사랑,253496092 ,9788954675352 ,3810,이슬아 지음,문학동네,20201021,"16,000","14,400",800점,5202,에세이
148,국내도서,어린이라는 세계,255097575 ,9791160946918 ,3810,김소영 지음,사계절,20201116,"15,000","13,500",750점,43038,에세이
149,국내도서,이상한 과자 가게 전천당 3,214396432 ,9791164060931 ,74830,"히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김",길벗스쿨,20191111,"12,000","10,800",600점,10527,어린이
150,국내도서,규칙 없음,247906056 ,9788925599632 ,3320,"리드 헤이스팅스.에린 메이어 지음, 이경남 옮김",알에이치코리아(RHK),20200908,"30,000","27,000","1,500점",10294,경제경영
151,국내도서,블랙 쇼맨과 이름 없는 마을의 살인,256598934 ,9788925591711 ,3830,"히가시노 게이고 지음, 최고은 옮김",알에이치코리아(RHK),20201130,"19,800","17,820",990점,8025,소설/시/희곡
152,국내도서,참을 수 없는 존재의 가벼움,152511699 ,9788937437564 ,3860,"밀란 쿤데라 지음, 이재룡 옮김",민음사,20180620,"17,000","15,300",850점,46566,소설/시/희곡
153,국내도서,까면서 보는 해부학 만화,242242096 ,9791157844241 ,3400,"압듈라 지음, 신동선 감수",한빛비즈,20200619,"18,500","16,650",920점,10119,과학
154,국내도서,흔한남매의 흔한 호기심 1,250553963 ,9791164136032 ,77400,"안치현 지음, 유난희 그림, 이정모 외 감수, 흔한남매 원작",미래엔아이세움,20200903,"12,000","10,800",600점,11408,어린이
155,국내도서,설민석의 한국사 대모험 12,216135154 ,9791188874460 ,74910,"설민석.스토리박스 지음, 정현희 그림, 태건 역사 연구소 감수",아이휴먼,20191205,"12,000","10,800",600점,10885,어린이
156,국내도서,당근 유치원,240118211 ,9788936455484 ,77810,안녕달 지음,창비,20200522,"13,000","11,700",650점,14913,유아
157,국내도서,이 한마디가 나를 살렸다,234196027 ,9788950986919 ,3320,김미경 지음,21세기북스,20200311,"24,000","21,600","1,200점",5363,자기계발
158,국내도서,"아무튼, 메모",234798355 ,9791186602515 ,2810,정혜윤 지음,위고,20200315,"12,000","10,800",600점,7346,에세이
159,국내도서,현명한 투자자,240752952 ,9788957821305 ,3320,"벤저민 그레이엄 지음, 이건 옮김, 신진오 감수",국일증권경제연구소,20200526,"23,000","20,700","1,150점",25256,경제경영
160,국내도서,침묵의 봄,338537229 ,9788962632729 ,4300,"레이첼 카슨 지음, 김은령 옮김, 홍욱희 감수",에코리브르,20240430,"22,000","19,800","1,100점",14589,사회과학
