순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
51.0,국내도서,1984 (오리지널 초판본 표지 디자인),245553124,9791190669238.0,3840.0,"조지 오웰 지음, 박유진 옮김, 박경서",코너스톤,20200630.0,"4,400","3,960",220점,31319.0,소설/시/희곡
52.0,국내도서,검은 사슴,126069723,9788954648905.0,4810.0,한강 지음,문학동네,20171220.0,"15,500","13,950",770점,34192.0,소설/시/희곡
53.0,국내도서,일본어 문법 무작정 따라하기,309638760,9791140702978.0,3730.0,후지이 아사리 지음,길벗이지톡,20230214.0,"26,000","23,400","1,300점",38067.0,외국어
54.0,국내도서,수레바퀴 아래서 (오리지널 초판본 표지디자인),98708362,9791187011606.0,4850.0,"헤르만 헤세 지음, 박지희 옮김, 김선형 해설",코너스톤,20170101.0,"3,300","2,970",160점,38050.0,소설/시/희곡
55.0,국내도서,달리기를 말할 때 내가 하고 싶은 이야기,3020589,9788970128337.0,3830.0,"무라카미 하루키 지음, 임홍빈 옮김",문학사상,20090105.0,"14,500","13,050",720점,58682.0,에세이
56.0,국내도서,"사람, 장소, 환대",56066229,9788932027265.0,93330.0,김현경 지음,문학과지성사,20150331.0,"16,000","14,400",800점,37960.0,사회과학
57.0,국내도서,사자왕 형제의 모험,62852784,9788936446734.0,73890.0,"아스트리드 린드그렌 지음, 김경희 옮김, 일론 비클란드 그림",창비,20150710.0,"13,000","11,700",650점,31533.0,어린이
58.0,국내도서,죽이고 싶은 아이,272118388,9791190337755.0,43810.0,이꽃님 지음,우리학교,20210607.0,"12,500","11,250",620점,53807.0,청소년
59.0,국내도서,1984,418906,9788937460777.0,4840.0,"조지 오웰 지음, 정회성 옮김",민음사,20030616.0,"11,000","9,900",550점,67300.0,소설/시/희곡
61.0,국내도서,인간 실격,491611,9788937461033.0,4830.0,"다자이 오사무 지음, 김춘미 옮김",민음사,20040515.0,"9,000","8,100",450점,76083.0,소설/시/희곡
63.0,국내도서,정의란 무엇인가,48988418,9788937834790.0,3300.0,"마이클 샌델 지음, 김명철 옮김, 김선욱 감수",와이즈베리,20141120.0,"18,000","16,200",900점,62220.0,인문학
64.0,국내도서,사랑의 기술,203299303,9788931011623.0,3180.0,"에리히 프롬 지음, 황문수 옮김",문예출판사,20190819.0,"17,000","15,300",850점,39844.0,인문학
65.0,국내도서,여름을 한 입 베어 물었더니,322940527,9788954694575.0,3810.0,이꽃님 지음,문학동네,20230818.0,"12,500","11,250",620점,46230.0,청소년
66.0,국내도서,ETS 토익 단기 공략 850+ (LC + RC),297119304,9788917237955.0,13740.0,ETS 지음,(주)YBM(와이비엠),20220630.0,"19,500","17,550",970점,31519.0,외국어
67.0,국내도서,회복탄력성 (15만부 기념 리커버),187544571,9791189938772.0,13320.0,김주환 지음,위즈덤하우스,20190329.0,"14,800","13,320",740점,40541.0,자기계발
68.0,국내도서,어린 왕자 (오리지널 초판본),252131852,9791190669313.0,3860.0,"앙투안 드 생텍쥐페리 지음, 김수영 옮김, 변광배 해설",코너스톤,20200922.0,"3,300","2,970",160점,21192.0,소설/시/희곡
69.0,국내도서,브람스를 좋아하세요...,2156605,9788937461798.0,4800.0,"프랑수아즈 사강 지음, 김남주 옮김",민음사,20080502.0,"8,500","7,650",420점,40965.0,소설/시/희곡
71.0,국내도서,JLPT 일본어능력시험 한권으로 끝내기 N2,279831796,9788927712428.0,14730.0,이치우.기타지마 치즈코 지음,다락원,20210930.0,"27,000","24,300","1,350점",32520.0,외국어
72.0,국내도서,면도날,4213854,9788937462146.0,4800.0,"서머싯 몸 지음, 안진환 옮김",민음사,20090630.0,"13,000","11,700",650점,30182.0,소설/시/희곡
73.0,국내도서,한국단편소설 50,280397250,9788965823148.0,43810.0,"김동인 외 지음, 성낙수 외 엮음",리베르스쿨,20211001.0,"18,800","16,920",940점,17848.0,청소년
74.0,국내도서,"돈의 속성 (300쇄 리커버 에디션, 양장)",288845971,9791188331796.0,3320.0,김승호 지음,스노우폭스북스,20200615.0,"17,800","16,020",890점,85310.0,경제경영
75.0,국내도서,일본어 상용한자 무작정 따라하기 1,309637967,9791140703050.0,3730.0,권경배 지음,길벗이지톡,20230130.0,"26,000","23,400","1,300점",30822.0,외국어
76.0,국내도서,마흔에 읽는 쇼펜하우어,323615985,9791192300818.0,3160.0,강용수 지음,유노북스,20230907.0,"17,000","15,300",850점,146971.0,인문학
77.0,국내도서,김재우의 영어회화 100,319980215,9791192389172.0,13740.0,김재우 지음,상상스퀘어,20230705.0,"22,000","19,800","1,100점",37257.0,외국어
78.0,국내도서,눈물상자,2173713,9788954605816.0,3810.0,"한강 지음, 봄로야 그림",문학동네,20080522.0,"10,000","9,000",500점,26539.0,소설/시/희곡
79.0,국내도서,내 여자의 열매,173930726,9788932034829.0,3810.0,한강 지음,문학과지성사,20181109.0,"14,000","12,600",700점,31283.0,소설/시/희곡
80.0,국내도서,그릿 GRIT (골드 에디션),306575678,9791162540633.0,3190.0,"앤절라 더크워스 지음, 김미정 옮김",비즈니스북스,20221215.0,"18,000","16,200",900점,64602.0,자기계발
81.0,국내도서,내가 아직 쓰지 않은 것,326115067,9788954698818.0,3810.0,최승호 외 지음,문학동네,20231016.0,"3,000","2,700",150점,30122.0,소설/시/희곡
82.0,국내도서,백년 허리 2 : 치료편,271247686,9791197437311.0,3510.0,정선근 지음,언탱글링,20210513.0,"18,500","16,650",920점,42256.0,건강/취미
83.0,국내도서,원씽 The One Thing (60만 부 기념 스페셜 에디션),331475851,9788997575169.0,13190.0,"게리 켈러 & 제이 파파산 지음, 구세희 옮김",비즈니스북스,20130830.0,"16,800","15,120",840점,65064.0,자기계발
84.0,국내도서,부자 아빠 가난한 아빠 1 (20주년 특별 기념판),134925661,9791158883591.0,3320.0,"로버트 기요사키 지음, 안진환 옮김",민음인,20180222.0,"17,000","15,300",850점,66515.0,경제경영
85.0,국내도서,우리가 빛의 속도로 갈 수 없다면,193591681,9791190090018.0,3810.0,김초엽 지음,허블,20190624.0,"17,000","15,300",850점,63016.0,소설/시/희곡
86.0,국내도서,이토록 공부가 재미있어지는 순간 (50만 부 기념 우리들 에디션),321112084,9791130604626.0,13370.0,박성혁 지음,다산북스,20230801.0,"18,000","16,200",900점,58770.0,청소년
87.0,국내도서,삐뽀삐뽀 119 이유식,124853398,9791195795529.0,3590.0,하정훈 지음,유니책방,20171201.0,"18,900","17,010",940점,33842.0,좋은부모
88.0,국내도서,세계를 건너 너에게 갈게,133668671,9788954650212.0,3810.0,이꽃님 지음,문학동네,20180209.0,"13,500","12,150",670점,56351.0,청소년
89.0,국내도서,"파과 (리커버, 영화표지)",361279117,9791162203620.0,3810.0,구병모 지음,위즈덤하우스,20180316.0,"15,800","14,220",790점,70369.0,소설/시/희곡
90.0,국내도서,동물농장,40674,9788937460050.0,4840.0,"조지 오웰 지음, 도정일 옮김",민음사,19980805.0,"8,000","7,200",400점,75834.0,소설/시/희곡
91.0,국내도서,아주 작은 습관의 힘,182285146,9791162540640.0,3190.0,"제임스 클리어 지음, 이한이 옮김",비즈니스북스,20190226.0,"16,000","14,400",800점,66827.0,자기계발
92.0,국내도서,노르웨이의 숲,115614994,9788937434488.0,3830.0,"무라카미 하루키 지음, 양억관 옮김",민음사,20170807.0,"17,000","15,300",850점,36878.0,소설/시/희곡
93.0,국내도서,동물농장 (오리지널 초판본 표지 디자인),245552608,9791190669221.0,3840.0,"조지 오웰 지음, 이수정 옮김, 박경서 해설",코너스톤,20200630.0,"3,300","2,970",160점,22032.0,소설/시/희곡
94.0,국내도서,프로젝트 헤일메리,270454373,9788925588735.0,3840.0,"앤디 위어 지음, 강동혁 옮김",알에이치코리아(RHK),20210504.0,"22,000","19,800","1,100점",32915.0,소설/시/희곡
95.0,국내도서,10일 만에 끝내는 해커스 OPIc 오픽 (Advanced 공략),317484824,9791137910539.0,13740.0,해커스 오픽연구소 지음,(주)해커스,20231023.0,"25,000","22,500","1,250점",25818.0,외국어
96.0,국내도서,자유론 (무삭제 완역본),147125674,9791187142447.0,3300.0,"존 스튜어트 밀 지음, 박문재 옮김",현대지성,20180601.0,"8,800","7,920",440점,29567.0,인문학
97.0,국내도서,파친코 1,294963999,9791168340510.0,4840.0,"이민진 지음, 신승미 옮김",인플루엔셜(주),20220727.0,"15,800","14,220",790점,41513.0,소설/시/희곡
98.0,국내도서,자기 앞의 생,97517868,9788982816635.0,3860.0,"에밀 아자르 지음, 용경식 옮김",문학동네,20030506.0,"16,000","14,400",800점,51244.0,소설/시/희곡
99.0,국내도서,미키7,298575171,9791170521730.0,3840.0,"에드워드 애슈턴 지음, 배지혜 옮김",황금가지,20220722.0,"17,000","15,300",850점,18533.0,소설/시/희곡
100.0,국내도서,지적 대화를 위한 넓고 얕은 지식 2,228728501,9791190313193.0,3100.0,채사장 지음,웨일북,20200201.0,"19,000","17,100",950점,40093.0,인문학
101.0,국내도서,미키7 완전판 세트 - 전2권,329567292,9791170523383.0,4840.0,"에드워드 애슈턴 지음, 진서희 옮김",황금가지,20231117.0,"27,000","24,300","1,350점",13108.0,소설/시/희곡
102.0,국내도서,오늘의 일인분 일식,195151878,9791188601233.0,13590.0,"베터홈 협회 지음, 이진숙 옮김",참돌,20190617.0,"4,400","3,960",220점,27795.0,요리/살림
103.0,국내도서,도둑맞은 집중력,315599742,9791167740984.0,3180.0,"요한 하리 지음, 김하현 옮김",어크로스,20230428.0,"18,800","16,920",940점,92813.0,인문학
104.0,국내도서,오십에 읽는 주역,327278828,9791192300917.0,3140.0,강기진 지음,유노북스,20231031.0,"17,000","15,300",850점,35277.0,인문학
105.0,국내도서,파친코 2,294964187,9791168340541.0,4840.0,"이민진 지음, 신승미 옮김",인플루엔셜(주),20220825.0,"15,800","14,220",790점,38712.0,소설/시/희곡
106.0,국내도서,세이노의 가르침 (화이트 에디션),309295168,9791168473690.0,3190.0,세이노(SayNo) 지음,데이원,20230302.0,"7,200","6,480",360점,199262.0,자기계발
107.0,국내도서,세이노의 가르침 (블랙 에디션),317973335,9791168473690.0,3190.0,세이노(SayNo) 지음,데이원,20230302.0,"7,200","6,480",360점,214854.0,자기계발
108.0,국내도서,전설로 떠나는 월가의 영웅,276636094,9788957825945.0,13320.0,"피터 린치.존 로스차일드 지음, 이건 옮김, 홍진채 감수",국일증권경제연구소,20210730.0,"26,000","23,400","1,300점",32507.0,경제경영
109.0,국내도서,쓸 만한 인간,202681004,9791189856502.0,3810.0,박정민 지음,상상출판,20190902.0,"14,200","12,780",710점,16548.0,에세이
110.0,국내도서,최소한의 한국사,318885306,9791198243430.0,3910.0,최태성 지음,프런트페이지,20230621.0,"18,000","16,200",900점,41590.0,역사
111.0,국내도서,리틀 라이프 1,85887573,9788952776372.0,4840.0,"한야 야나기하라 지음, 권진아 옮김",시공사,20160616.0,"14,800","13,320",740점,54842.0,소설/시/희곡
112.0,국내도서,지적 대화를 위한 넓고 얕은 지식 : 제로 편,219841523,9791190313131.0,3100.0,채사장 지음,웨일북,20191224.0,"23,000","20,700","1,150점",49205.0,인문학
113.0,국내도서,내가 본 미래,333304731,9791193070031.0,7830.0,"타츠키 료 지음, 전경아 옮김",도토리,20231031.0,"13,300","11,970",660점,14870.0,만화
114.0,국내도서,거꾸로 읽는 세계사,281820039,9791191438406.0,3900.0,유시민 지음,돌베개,20211029.0,"17,500","15,750",870점,43223.0,역사
115.0,국내도서,생각에 관한 생각,140135544,9788934981213.0,3320.0,"대니얼 카너먼 지음, 이창신 옮김",김영사,20180330.0,"29,800","26,820","1,490점",32770.0,경제경영
116.0,국내도서,꽃을 보듯 너를 본다,62163905,9791157280292.0,3810.0,나태주 지음,지혜,20150620.0,"13,000","11,700",650점,70142.0,소설/시/희곡
117.0,국내도서,참을 수 없는 존재의 가벼움 (리커버),347978053,9788937437564.0,3860.0,"밀란 쿤데라 지음, 이재룡 옮김",민음사,20180620.0,"17,000","15,300",850점,62377.0,소설/시/희곡
118.0,국내도서,"책문, 이 시대가 묻는다",61573997,9791195124480.0,3810.0,김태완 지음,현자의마을,20150615.0,"22,000","19,800","1,100점",34605.0,역사
119.0,국내도서,초판본 데미안,249433813,9791164453115.0,3850.0,"헤르만 헤세 지음, 이순학 옮김",더스토리,20200820.0,"2,200","1,980",110점,16570.0,소설/시/희곡
120.0,국내도서,타이탄의 도구들 (블랙 에디션),297142104,9791158510619.0,3190.0,"팀 페리스 지음, 박선령.정지현 옮김",토네이도,20220622.0,"18,000","16,200",900점,57089.0,자기계발
122.0,국내도서,JLPT 일본어능력시험 한권으로 끝내기 N4,278100738,9788927712442.0,14730.0,이치우.이한나 지음,다락원,20210901.0,"27,000","24,300","1,350점",24468.0,외국어
123.0,국내도서,불편한 편의점 (벚꽃 에디션),290457417,9791161571188.0,3810.0,김호연 지음,나무옆의자,20210420.0,"14,000","12,600",700점,170685.0,소설/시/희곡
124.0,국내도서,ETS 토익 정기시험 기출문제집 1000 Vol. 3 Reading (리딩),284153629,9788917238549.0,13740.0,ETS 엮음,(주)YBM(와이비엠),20211213.0,"17,800","16,020",890점,60250.0,외국어
126.0,국내도서,국가는 왜 실패하는가 (리커버),351774040,9788952766984.0,3300.0,"대런 애쓰모글루 외 지음, 최완규 옮김, 장경덕 감수",시공사,20120927.0,"28,000","25,200","1,400점",21622.0,사회과학
127.0,국내도서,백년 허리 1 : 진단편,269524451,9791197437304.0,3510.0,정선근 지음,언탱글링,20210415.0,"18,500","16,650",920점,34731.0,건강/취미
128.0,국내도서,"마흔에 읽는 쇼펜하우어 (리커버, 200쇄 기념 확장판)",341964832,9791192300818.0,3160.0,강용수 지음,유노북스,20230907.0,"17,000","15,300",850점,20553.0,인문학
129.0,국내도서,내가 되는 꿈 (리커버),350862747,9791190885621.0,4810.0,최진영 지음,현대문학,20210225.0,"15,000","13,500",750점,19065.0,소설/시/희곡
130.0,국내도서,설국,328730,9788937460616.0,4830.0,"가와바타 야스나리 지음, 유숙자 옮김",민음사,20020128.0,"8,000","7,200",400점,33735.0,소설/시/희곡
131.0,국내도서,경제금융용어 700선,249222069,9791155383933.0,3320.0,한국은행 편집부 엮음,한국은행,20200818.0,"8,000","8,000",0점,28826.0,경제경영
132.0,국내도서,노인과 바다,14522431,9788937462788.0,4800.0,"어니스트 헤밍웨이 지음, 김욱동 옮김",민음사,20120102.0,"8,000","7,200",400점,36446.0,소설/시/희곡
133.0,국내도서,거래의 기술,84543973,9788952234087.0,3320.0,"도널드 트럼프 지음, 이재호 옮김",살림,20160525.0,"22,000","19,800","1,100점",14815.0,경제경영
134.0,국내도서,오늘은 아무래도 덮밥,242903052,9791188601387.0,13590.0,"이마이 료 지음, 이진숙 옮김",참돌,20200612.0,"4,400","3,960",220점,21903.0,요리/살림
135.0,국내도서,순례 주택,266745690,9788949123493.0,44800.0,유은실 지음,비룡소,20210311.0,"15,000","13,500",750점,44743.0,청소년
136.0,국내도서,달과 6펜스,237763,9788937460388.0,4840.0,"서머셋 몸 지음, 송무 옮김",민음사,20000620.0,"10,000","9,000",500점,44432.0,소설/시/희곡
137.0,국내도서,데일 카네기 자기관리론,260572840,9791191280333.0,3320.0,"데일 카네기 지음, 임상훈 옮김",현대지성,20210113.0,"11,500","10,350",570점,42342.0,자기계발
138.0,국내도서,ETS 토익 정기시험 기출문제집 1000 Vol. 3 Listening (리스닝),284153150,9788917238532.0,13740.0,ETS 엮음,(주)YBM(와이비엠),20211213.0,"17,800","16,020",890점,55521.0,외국어
139.0,국내도서,다운튼 애비 애프터눈 티 쿡북,317340669,9791191212235.0,13590.0,"다운튼 애비 지음, 윤현정 옮김",아르누보,20230528.0,"4,400","3,960",220점,6935.0,요리/살림
140.0,국내도서,Do it! 점프 투 파이썬,317941024,9791163034735.0,13000.0,박응용 지음,이지스퍼블리싱,20230615.0,"22,000","19,800","1,100점",22246.0,컴퓨터/모바일
141.0,국내도서,초역 비트겐슈타인의 말,54774467,9788971904770.0,3100.0,"루트비히 비트겐슈타인 지음, 시라토리 하루히코 엮음, 박재현 옮김",인벤션,20150318.0,"16,000","14,400",800점,10441.0,인문학
142.0,국내도서,고발,343667067,9791197903007.0,3800.0,반디 지음,리베르타스,20221101.0,"15,000","13,500",750점,8328.0,소설/시/희곡
143.0,국내도서,세계 끝의 버섯,322937278,9788965642855.0,3300.0,"애나 로웬하웁트 칭 지음, 노고운 옮김",현실문화,20230830.0,"35,000","31,500","1,750점",17746.0,인문학
144.0,국내도서,만화로 보는 3분 철학 2 : 서양 중세·근대 철학편,282099174,9791168270015.0,3160.0,김재훈.서정욱 지음,카시오페아,20211027.0,"16,800","15,120",840점,20645.0,인문학
145.0,국내도서,권력과 진보,319539452,9791193166147.0,3300.0,"대런 애쓰모글루.사이먼 존슨 지음, 김승진 옮김",생각의힘,20230630.0,"32,000","28,800","1,600점",13479.0,사회과학
146.0,국내도서,왜 나는 너를 사랑하는가 (70만 부 기념 리커버),304662591,9788986836837.0,3840.0,"알랭 드 보통 지음, 정영목 옮김",청미래,20221110.0,"14,000","12,600",700점,18965.0,소설/시/희곡
147.0,국내도서,미움받을 용기 (200만 부 기념 스페셜 에디션),307825504,9791168340770.0,3180.0,"기시미 이치로 외 지음, 전경아 옮김, 김정운 감수",인플루엔셜(주),20221228.0,"15,900","14,310",790점,26141.0,인문학
148.0,국내도서,그대의 차가운 손,326987,9788932013046.0,3810.0,한강 지음,문학과지성사,20020118.0,"14,000","12,600",700점,21074.0,소설/시/희곡
149.0,국내도서,똑게육아,289269344,9791197672125.0,13590.0,로리(김준희) 지음,북로스트,20220223.0,"22,200","19,980","1,110점",23309.0,좋은부모
150.0,국내도서,해커스 토플 리딩 (Hackers TOEFL Reading),323552608,9788965425991.0,13740.0,데이빗 조 (David Cho) 지음,해커스어학연구소(Hackers),20230831.0,"26,000","23,400","1,300점",18085.0,외국어
151.0,국내도서,리틀 라이프 2,85887803,9788952776389.0,4840.0,"한야 야나기하라 지음, 권진아 옮김",시공사,20160616.0,"14,800","13,320",740점,43259.0,소설/시/희곡
153.0,국내도서,종의 기원,74920934,9788956609959.0,3810.0,정유정 지음,은행나무,20160514.0,"16,800","15,120",840점,44853.0,소설/시/희곡
154.0,국내도서,내가 틀릴 수도 있습니다,292691257,9791130689890.0,3100.0,"비욘 나티코 린데블라드 지음, 토마스 산체스 그림, 박미경 옮김",다산초당,20220418.0,"18,000","16,200",900점,34880.0,인문학
155.0,국내도서,5번 레인,251511443,9788954674638.0,73810.0,"은소홀 지음, 노인경 그림",문학동네,20200914.0,"12,500","11,250",620점,42884.0,어린이
156.0,국내도서,밝은 밤,275419192,9788954681179.0,3810.0,최은영 지음,문학동네,20210727.0,"15,500","13,950",770점,48652.0,소설/시/희곡
157.0,국내도서,파쇄,312732931,9791168127012.0,4810.0,구병모 지음,위즈덤하우스,20230308.0,"13,000","11,700",650점,25763.0,소설/시/희곡
