순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
40,국내도서,해커스 토익 LC Listening(리스닝) 기본서,306405534 ,9788965424772 ,13740,David Cho 지음,해커스어학연구소(Hackers),20240819,"18,800","16,920",940점,48475,외국어
41,국내도서,디디의 우산,177297207 ,9788936437541 ,3810,황정은 지음,창비,20190120,"15,000","13,500",750점,12876,소설/시/희곡
42,국내도서,설민석의 한국사 대모험 11,310089113 ,9791191496833 ,74910,"설민석.스토리박스 지음, 정현희 그림, 태건 역사 연구소 감수",단꿈아이,20230125,"13,000","11,700",650점,763,어린이
43,국내도서,해커스 토익 실전 1000제 1 LC Listening 문제집 (리스닝),151502299 ,9788965422617 ,13740,해커스어학연구소 지음,해커스어학연구소(Hackers),20181126,"11,900","10,710",590점,24478,외국어
44,국내도서,참을 수 없는 존재의 가벼움,152511699 ,9788937437564 ,3860,"밀란 쿤데라 지음, 이재룡 옮김",민음사,20180620,"17,000","15,300",850점,46566,소설/시/희곡
45,국내도서,추리 천재 엉덩이 탐정과 카레 사건,189556198 ,9791164130764 ,74830,"트롤 글.그림, 김정화 옮김",미래엔아이세움,20190501,"12,000","10,800",600점,8065,어린이
46,국내도서,에어프라이어 만능 레시피북,180058721 ,9791129703620 ,13590,강지현 지음,엔트리(메가스터디북스),20190201,"14,000","12,600",700점,8138,요리/살림
47,국내도서,나는 습관을 조금 바꾸기로 했다,360708992 ,9791194246909 ,3190,"사사키 후미오 지음, 정지영 옮김",쌤앤파커스,20250326,"18,000","16,200",900점,705,자기계발
48,국내도서,여자 둘이 살고 있습니다,344766467 ,9791194184027 ,3810,김하나.황선우 지음,이야기장수,20240826,"18,500","16,650",920점,5892,에세이
49,국내도서,당신은 뇌를 고칠 수 있다,204068943 ,9791135442414 ,3510,"톰 오브라이언 지음, 이시은 옮김",브론스테인,20190821,"19,800","17,820",990점,10197,건강/취미
50,국내도서,설민석의 한국사 대모험 12,216135154 ,9791188874460 ,74910,"설민석.스토리박스 지음, 정현희 그림, 태건 역사 연구소 감수",아이휴먼,20191205,"12,000","10,800",600점,10885,어린이
51,국내도서,이기적 유전자,170482558 ,9788932473901 ,3470,"리처드 도킨스 지음, 홍영남.이상임 옮김",을유문화사,20181020,"20,000","18,000","1,000점",110716,과학
52,국내도서,포노 사피엔스,184536718 ,9788965707691 ,3320,최재붕 지음,쌤앤파커스,20190311,"16,800","15,120",840점,12228,경제경영
53,국내도서,12가지 인생의 법칙,172152642 ,9791196067694 ,3180,"조던 B. 피터슨 지음, 강주헌 옮김",메이븐,20181030,"16,800","15,120",840점,21846,인문학
54,국내도서,추리 천재 엉덩이 탐정 8,198742713 ,9791164131914 ,74830,"트롤 글.그림, 김정화 옮김",미래엔아이세움,20190725,"12,000","10,800",600점,8652,어린이
55,국내도서,돌이킬 수 없는 약속,307630806 ,9791190157896 ,3830,"야쿠마루 가쿠 지음, 김성미 옮김",북플라자,20221226,"16,500","14,850",820점,2488,소설/시/희곡
56,국내도서,말센스,178935321 ,9791187165460 ,3190,"셀레스트 헤들리 지음, 김성환 옮김",스몰빅라이프,20190225,"14,500","13,050",720점,8001,자기계발
57,국내도서,해커스 토익 실전 1000제 2 RC Reading(리딩) 문제집,307089507 ,9788965425380 ,13740,해커스어학연구소 지음,해커스어학연구소(Hackers),20230403,"11,900","10,710",590점,14427,외국어
58,국내도서,대도시의 사랑법,195439115 ,9788936437978 ,3810,박상영 지음,창비,20190628,"15,000","13,500",750점,26895,소설/시/희곡
59,국내도서,우리가 빛의 속도로 갈 수 없다면,193591681 ,9791190090018 ,3810,김초엽 지음,허블,20190624,"17,000","15,300",850점,62521,소설/시/희곡
60,국내도서,우린 너무 몰랐다,310833764 ,9788982641541 ,3910,김용옥 지음,통나무,20230215,"19,000","17,100",570점,1789,역사
61,국내도서,나는 개다,339672996 ,9791198610676 ,77810,백희나 지음,Storybowl(스토리보울),20240514,"15,000","13,500",750점,3823,유아
62,국내도서,아침에는 죽음을 생각하는 것이 좋다,324233792 ,9791167741165 ,3100,김영민 지음,어크로스,20230915,"18,500","16,650",920점,7130,인문학
63,국내도서,연필로 쓰기,186555394 ,9788954655699 ,3810,김훈 지음,문학동네,20190327,"15,500","13,950",770점,7800,에세이
64,국내도서,멜로디 봉봉 : 나들이 동요,184476484 ,8809477871012 ,1,"조원경 외 지음, 책마중 그림",스마트베어,20190215,"15,500","12,400",150점,7248,유아
65,국내도서,104층 나무 집,176584564 ,9788952795090 ,74840,"앤디 그리피스 지음, 테리 덴톤 그림",시공주니어,20190110,"15,000","13,500",750점,9336,어린이
66,국내도서,좋은지 나쁜지 누가 아는가,183901136 ,9791186900789 ,3810,류시화 지음,더숲,20190305,"15,000","13,500",750점,18102,에세이
67,국내도서,일의 기쁨과 슬픔,212921347 ,9788936438036 ,3810,장류진 지음,창비,20191025,"14,000","12,600",700점,16460,소설/시/희곡
68,국내도서,해커스 토익 스타트 LC Listening (리스닝) 입문서,222371972 ,9788965423386 ,13740,David Cho 지음,해커스어학연구소(Hackers),20240902,"14,900","13,410",740점,33999,외국어
69,국내도서,해커스 토익 실전 1000제 2 LC Listening(리스닝) 문제집,307089548 ,9788965425397 ,13740,해커스어학연구소 지음,해커스어학연구소(Hackers),20240102,"11,900","10,710",590점,13501,외국어
70,국내도서,지금 이대로 좋다,212900515 ,9791187297239 ,3810,"법륜 지음, 박정은 그림",정토출판,20191030,"14,800","13,320",740점,18817,에세이
71,국내도서,아몬드 (반양장),106366621 ,9788936456788 ,43810,손원평 지음,창비,20170331,"13,000","11,700",650점,37999,청소년
72,국내도서,설민석의 삼국지 2,198381539 ,9788933870839 ,4000,설민석 지음,세계사,20190820,"23,000","20,700","1,150점",15382,역사
73,국내도서,축구를 하며 생각한 것들 (리커버 에디션),248820480 ,9791188073559 ,3810,손흥민 지음,브레인스토어,20200821,"18,000","16,200",900점,7523,에세이
74,국내도서,인간 본성의 법칙,199736169 ,9791190182560 ,3180,"로버트 그린 지음, 이지연 옮김",위즈덤하우스,20190729,"32,000","28,800","1,600점",22168,인문학
75,국내도서,설민석의 세계사 대모험 1,237279865 ,9791196893125 ,77900,"설민석.잼 스토리 지음, 박성일 그림,서정복 감수",단꿈아이,20200317,"12,000","10,800",600점,8263,어린이
76,국내도서,아이를 위한 하루 한 줄 인문학,332746217 ,9791198161482 ,13590,김종원 지음,청림Life,20240207,"17,000","15,300",850점,1234,좋은부모
77,국내도서,정리하는 뇌,61762093 ,9788937837654 ,3180,"대니얼 J. 레비틴 지음, 김성훈 옮김",와이즈베리,20150622,"22,000","19,800","1,100점",18533,인문학
78,국내도서,총 균 쇠,316294397 ,9788934942467 ,3900,"제레드 다이아몬드 지음, 강주헌 옮김",김영사,20230510,"29,800","26,820","1,490점",51817,인문학
79,국내도서,지쳤거나 좋아하는 게 없거나,208151462 ,9791196797706 ,3810,글배우 지음,강한별,20190904,"13,500","12,150",670점,9056,에세이
80,국내도서,봉제인형 살인사건,119978723 ,9788998274931 ,3840,"다니엘 콜 지음, 유혜인 옮김",북플라자,20171020,"15,000","13,500",750점,14583,소설/시/희곡
81,국내도서,마도조사 1,199045231 ,9791127851446 ,4820,"묵향동후 지음, 이현아 옮김",B-Lab,20190730,"14,000","12,600",700점,10226,소설/시/희곡
82,국내도서,내가 확실히 아는 것들,344712864 ,9791164052745 ,3840,"오프라 윈프리 지음, 송연수 옮김",북하우스,20240904,"17,500","15,750",870점,4794,에세이
83,국내도서,마도조사 2,204003279 ,9791127852122 ,4820,"묵향동후 지음, 이현아 옮김",B-Lab,20190903,"14,000","12,600",700점,9741,소설/시/희곡
84,국내도서,미국 영어 회화 문법 1,182488341 ,9788960497498 ,14740,김아영 지음,사람in,20190225,"18,000","16,200",900점,11795,외국어
85,국내도서,열두 발자국 (리커버 에디션),308906700 ,9791167740861 ,3400,정재승 지음,어크로스,20230118,"18,000","16,200",900점,6455,인문학
86,국내도서,골든아워 1,348126147 ,9788965966524 ,4810,이국종 지음,흐름출판,20241003,"17,800","16,020",890점,3705,에세이
87,국내도서,인생의 마지막 순간에서,195221169 ,9791135433245 ,3840,"샐리 티스데일 지음, 박미경 옮김",비잉(Being),20190619,"16,500","14,850",820점,7511,에세이
88,국내도서,빛의 과거,198322382 ,9788932035635 ,3810,은희경 지음,문학과지성사,20190830,"16,000","14,400",800점,6199,소설/시/희곡
89,국내도서,마력의 태동,179095526 ,9788972759546 ,3830,"히가시노 게이고 지음, 양윤옥 옮김",현대문학,20190130,"16,000","14,400",800점,7667,소설/시/희곡
90,국내도서,수미네 반찬,171268338 ,9788931587012 ,14590,김수미 외 지음,성안당,20181030,"17,000","15,300",850점,12306,요리/살림
91,국내도서,지구에서 한아뿐,198048203 ,9791188862290 ,3810,정세랑 지음,난다,20190731,"13,000","11,700",650점,20515,소설/시/희곡
92,국내도서,ETS 토익 정기시험 기출문제집 RC,124830274 ,9788917228854 ,13740,ETS 엮음,(주)YBM(와이비엠),20171212,"12,500","11,250",620점,25632,외국어
93,국내도서,추리 천재 엉덩이 탐정 7,174571448 ,9791162339466 ,74830,"트롤 글.그림, 김정화 옮김",미래엔아이세움,20181220,"12,000","10,800",600점,10436,어린이
94,국내도서,네이티브 영어표현력 사전,171686552 ,9788927701057 ,13740,이창수 지음,다락원,20181025,"25,000","22,500","1,250점",23990,외국어
95,국내도서,푸른 사자 와니니,62323112 ,9788936442804 ,73810,"이현 지음, 오윤화 그림",창비,20150625,"12,000","10,800",600점,52003,어린이
96,국내도서,당신 인생의 이야기,94018615 ,9788956057842 ,3840,"테드 창 지음, 김상훈 옮김",엘리,20161014,"17,000","15,300",850점,28449,소설/시/희곡
97,국내도서,방랑자들,211687905 ,9788937444005 ,3890,"올가 토카르추크 지음, 최성은 옮김",민음사,20191021,"16,000","14,400",800점,8431,소설/시/희곡
98,국내도서,개인주의자 선언,67167561 ,9788954637756 ,3300,문유석 지음,문학동네,20150923,"15,000","13,500",750점,34682,사회과학
99,국내도서,영어회화 100일의 기적,300422547 ,9791166833557 ,13740,문성현 지음,넥서스,20220905,"14,000","12,600",700점,12348,외국어
100,국내도서,ETS 토익 정기시험 기출문제집 LC,124830071 ,9788917228847 ,13740,ETS 엮음,(주)YBM(와이비엠),20171212,"12,500","11,250",620점,24682,외국어
101,국내도서,지적 대화를 위한 넓고 얕은 지식 : 제로 편,219841523 ,9791190313131 ,3100,채사장 지음,웨일북,20191224,"23,000","20,700","1,150점",48219,인문학
102,국내도서,어느 날 공주가 되어버렸다 1 (일반판),196667148 ,9791129335418 ,7810,"스푼 그림, 플루토스 원작",캐롯툰,20190830,"13,500","12,150",670점,6784,만화
103,국내도서,골든아워 2,348126538 ,9788965966531 ,4810,이국종 지음,흐름출판,20241003,"17,800","16,020",890점,2614,에세이
104,국내도서,멜로디 봉봉 : 낱말 놀이 동요,184477504 ,8809477871029 ,1,"조원경 외 지음, 책마중 그림",스마트베어,20190215,"15,500","12,400",150점,5663,유아
105,국내도서,페인트 (반양장),189589576 ,9788936456894 ,43810,이희영 지음,창비,20190419,"13,000","11,700",650점,37062,청소년
106,국내도서,젊은작가상 수상작품집 10주년 특별판,187789982 ,9788954655835 ,3810,편혜영 외 지음,문학동네,20190405,"7,700","6,930",380점,8427,소설/시/희곡
107,국내도서,"스무살, 반야심경에 미치다",199678547 ,9788982641398 ,3220,김용옥 지음,통나무,20190725,"15,000","13,500",750점,6343,인문학
108,국내도서,어원 덕분에 영어 공부가 쉬워졌습니다,176821146 ,9791188808816 ,13740,시미즈 켄지.스즈키 히로시 지음,키출판사,20181231,"15,000","13,500",750점,7251,외국어
109,국내도서,초예측,181162857 ,9788901229614 ,3300,"유발 하라리 외 지음, 오노 가즈모토 엮음, 정현옥 옮김",웅진지식하우스,20190208,"17,000","15,300",850점,7275,사회과학
110,국내도서,시절일기,198391220 ,9791196722005 ,3810,김연수 지음,레제,20190722,"15,000","13,500",750점,5148,에세이
111,국내도서,나를 돌보지 않는 나에게,212633213 ,9788934999348 ,3810,정여울 지음,김영사,20191023,"13,800","12,420",690점,6167,에세이
112,국내도서,설민석의 세계사 대모험 2,241557912 ,9791196893149 ,,"설민석.잼 스토리 지음, 박성일 그림, 전진성 감수",단꿈아이,20190708,"12,000","10,800",600점,6615,어린이
113,국내도서,"대변동 : 위기, 선택, 변화",192126378 ,9788934995791 ,3300,"재레드 다이아몬드 지음, 강주헌 옮김",김영사,20190610,"24,800","22,320","1,240점",6275,인문학
114,국내도서,데미안,260084 ,9788937460449 ,4850,"헤르만 헤세 지음, 전영애 옮김",민음사,20001220,"8,000","7,200",400점,101528,소설/시/희곡
115,국내도서,마법천자문 44 개정판,234792598 ,9788950981686 ,77720,"김현수 지음, 홍거북 그림, 김창환 감수",아울북,20200316,"15,800","14,220",790점,1031,어린이
116,국내도서,트렌드 코리아 2019,170467155 ,9788959895526 ,13320,김난도 외 지음,미래의창,20181024,"17,000","15,300",850점,15003,경제경영
117,국내도서,다산의 마지막 공부,328840741 ,9788935214426 ,3100,조윤제 지음,청림출판,20231129,"18,000","16,200",900점,1822,자기계발
118,국내도서,가재가 노래하는 곳,194697748 ,9788952240569 ,3840,"델리아 오언스 지음, 김선형 옮김",살림,20190614,"16,000","14,400",800점,23345,소설/시/희곡
119,국내도서,아가씨와 밤,173993981 ,9788984373617 ,3860,"기욤 뮈소 지음, 양영란 옮김",밝은세상,20181126,"14,500","13,050",720점,10060,소설/시/희곡
120,국내도서,직지 1,198079298 ,9788965708322 ,4810,김진명 지음,쌤앤파커스,20190801,"14,000","12,600",700점,5595,소설/시/희곡
121,국내도서,나미야 잡화점의 기적 (양장),21753305 ,9788972756194 ,3830,"히가시노 게이고 지음, 양윤옥 옮김",현대문학,20121219,"14,800","13,320",740점,110433,소설/시/희곡
122,국내도서,융의 영혼의 지도,63822181 ,9788931009736 ,93180,"머레이 스타인 지음, 김창한 옮김",문예출판사,20150814,"20,000","18,000","1,000점",6528,인문학
123,국내도서,쾌락독서,175542046 ,9788954653848 ,3800,문유석 지음,문학동네,20181212,"16,000","14,400",800점,7738,인문학
124,국내도서,마법천자문 45,191841356 ,9788950980801 ,77720,"김현수 지음, 홍거북 그림, 김창환 감수",아울북,20190527,"15,800","14,220",790점,5097,어린이
125,국내도서,역사의 역사,149445257 ,9788971998557 ,3900,유시민 지음,돌베개,20180625,"16,000","14,400",800점,40333,역사
126,국내도서,지랄발랄 하은맘의 십팔년 책육아,211985939 ,9788925567921 ,13370,김선미 지음,알에이치코리아(RHK),20191025,"16,800","15,120",840점,4606,좋은부모
127,국내도서,로마법 수업,207751189 ,9788954657877 ,3100,한동일 지음,문학동네,20190926,"15,500","13,950",770점,5091,인문학
128,국내도서,오직 한 사람의 차지,204000338 ,9788954657273 ,3810,김금희 지음,문학동네,20190830,"13,500","12,150",670점,4834,소설/시/희곡
129,국내도서,소년이 온다,40869703 ,9788936434120 ,3810,한강 지음,창비,20140519,"15,000","13,500",750점,884395,소설/시/희곡
130,국내도서,직지 2,198079378 ,9788965708339 ,4810,김진명 지음,쌤앤파커스,20190801,"14,000","12,600",700점,5383,소설/시/희곡
131,국내도서,제 인생에 답이 없어요,198387926 ,9791190182645 ,3810,선바 지음,위즈덤하우스,20190725,"12,000","10,800",600점,4922,에세이
132,국내도서,크툴루의 부름 : 수호자 룰북,95733788 ,9788988060391 ,93690,"샌디 피터슨 외 지음, 박나림 옮김",초여명,20161102,"38,000","34,200","1,900점",23794,건강/취미
133,국내도서,멜로디 봉봉 : 크리스마스 캐럴,215702958 ,8809477871913 ,1,"김영아 외 지음, 책마중 그림",스마트베어,20221101,"15,500","12,400",460점,8185,유아
134,국내도서,부자 아빠 가난한 아빠 1 (20주년 특별 기념판),134925661 ,9791158883591 ,3320,"로버트 기요사키 지음, 안진환 옮김",민음인,20180222,"17,000","15,300",850점,65730,경제경영
135,국내도서,영화는 두 번 시작된다,206347857 ,9791190305273 ,3680,이동진 지음,위즈덤하우스,20190927,"39,000","35,100","1,950점",5512,예술/대중문화
136,국내도서,2020 부의 지각변동,196619172 ,9788950981983 ,3320,박종훈 지음,21세기북스,20190710,"17,000","15,300",850점,4491,경제경영
137,국내도서,피프티 피플 (리마스터판),277214767 ,9788936434540 ,3810,정세랑 지음,창비,20210813,"14,000","12,600",700점,13985,소설/시/희곡
138,국내도서,그리하여 흘려 쓴 것들,162341329 ,9788932034959 ,3810,이제니 지음,문학과지성사,20190101,"12,000","10,800",600점,7279,소설/시/희곡
139,국내도서,슬픔을 공부하는 슬픔,162341433 ,9791160401967 ,3810,신형철 지음,한겨레출판,20180922,"16,000","14,400",800점,29797,에세이
140,국내도서,21세기를 위한 21가지 제언,162341445 ,9788934982975 ,3900,"유발 하라리 지음, 전병근 옮김",김영사,20180903,"22,000","19,800","1,100점",22472,인문학
141,국내도서,빛과 물질에 관한 이론,191663333 ,9788954656160 ,3840,"앤드루 포터 지음, 김이선 옮김",문학동네,20190513,"16,500","14,850",820점,12975,소설/시/희곡
142,국내도서,물 만난 물고기,207826954 ,9791130625904 ,3810,이찬혁 지음,수카,20190926,"16,800","15,120",840점,6178,소설/시/희곡
143,국내도서,우리가 함께 장마를 볼 수도 있겠습니다,162341238 ,9788932034942 ,3810,박준 지음,문학과지성사,20181213,"12,000","10,800",600점,16894,소설/시/희곡
144,국내도서,한 권으로 끝내는 해커스 토익 700+ (LC+RC+VOCA),285716191 ,9788965424628 ,13740,해커스어학연구소 지음,해커스어학연구소(Hackers),20230807,"19,800","17,820",990점,40200,외국어
145,국내도서,설민석의 조선왕조실록,87494533 ,9788933870693 ,3910,"설민석 지음, 최준석 그림",세계사,20160725,"25,000","22,500","1,250점",60863,역사
146,국내도서,만복이네 떡집,7165205 ,9788949161341 ,74800,"김리리 지음, 이승현 그림",비룡소,20100528,"13,000","11,700",650점,48186,어린이
147,국내도서,다녀올게 : 바닷마을 다이어리 9,276061060 ,9788954681100 ,7830,"요시다 아키미 지음, 이정원 옮김",문학동네,20210730,"8,500","7,650",420점,586,만화
148,국내도서,환자 혁명,122404600 ,9788967441791 ,3510,조한경 지음,에디터,20171111,"15,000","13,500",750점,23718,건강/취미
149,국내도서,미국 영어 회화 문법 2,182488640 ,9788960497504 ,14740,김아영 지음,사람in,20190225,"20,000","18,000","1,000점",8016,외국어
150,국내도서,나는 무조건 합격하는 공부만 한다,362603648 ,9791140713097 ,3190,이윤규 지음,더퀘스트,20250424,"22,000","19,800","1,100점",3930,자기계발
151,국내도서,댄 애리얼리 부의 감각,321836746 ,9788935214273 ,3320,"댄 애리얼리 외 지음, 이경식 옮김",청림출판,20230823,"22,000","19,800","1,100점",2057,경제경영
152,국내도서,떨림과 울림,172998958 ,9788962622508 ,3400,김상욱 지음,동아시아,20181107,"15,000","13,500",750점,23687,과학
153,국내도서,일간 이슬아 수필집,177251765 ,9791196589103 ,3810,이슬아 지음,헤엄,20181015,"17,000","15,300",850점,12021,에세이
154,국내도서,룬의 아이들 - 블러디드 2,207828076 ,9788954657556 ,4810,전민희 지음,엘릭시르,20190925,"14,500","13,050",720점,5436,소설/시/희곡
155,국내도서,한국 괴물 백과,333171454 ,9791193480090 ,2910,"곽재식 지음, 이강훈 그림",워크룸프레스(Workroom),20240131,"32,000","28,800","1,600점",3208,인문학
156,국내도서,아홉 살 마음 사전,105374930 ,9788936447014 ,73710,"박성우 지음, 김효은 그림",창비,20170310,"13,000","11,700",650점,50323,어린이
157,국내도서,비됴클래스 하줜의 유튜브 동영상 편집 with 프리미어 프로,174558437 ,9791162241349 ,13000,하지원 지음,한빛미디어,20181130,"19,800","17,820",990점,5164,컴퓨터/모바일
158,국내도서,정의란 무엇인가,48988418 ,9788937834790 ,3300,"마이클 샌델 지음, 김명철 옮김, 김선욱 감수",와이즈베리,20141120,"18,000","16,200",900점,60938,인문학
159,국내도서,알사탕,336511319 ,9791198610614 ,77810,백희나 지음,Storybowl(스토리보울),20240321,"15,000","13,500",750점,19200,유아
160,국내도서,야나두 영어회화,177063282 ,9791189686024 ,3740,원예나 지음,라곰,20190118,"16,800","15,120",840점,4343,외국어
161,국내도서,영단기 토익 실전 1000제 1 RC 문제집 + 해설집,195250951 ,9791163713975 ,13740,영단기 연구소 엮음,커넥츠영단기,20190626,"11,000","9,900",550점,11328,외국어
162,국내도서,그들의 첫 번째와 두 번째 고양이,179220561 ,9788970129983 ,3810,윤이형 지음,문학사상사,20190118,"15,000","13,500",750점,3631,소설/시/희곡
163,국내도서,그릿 GRIT (골드 에디션),306575678 ,9791162540633 ,3190,"앤절라 더크워스 지음, 김미정 옮김",비즈니스북스,20221215,"18,000","16,200",900점,64656,자기계발
164,국내도서,마음이 살짝 기운다,182490651 ,9788925565736 ,3810,"나태주 지음, 로아 그림",알에이치코리아(RHK),20190218,"19,000","17,100",950점,5184,소설/시/희곡
165,국내도서,푸른 사자 와니니 2,198322466 ,9788936443054 ,73810,"이현 지음, 오윤화 그림",창비,20190823,"12,000","10,800",600점,21332,어린이
